n,positive_rate,threshold,accuracy,macro_f1,precision,recall,f1_positive,roc_auc,pr_auc,brier,tn,fp,fn,tp,task,horizon_s,variant,feature_set,test_session,model,calibration_source,calibration_method,fit_rows,calibration_rows,test_rows,fit_s,infer_ms_row,n_used_features,removed_all_missing_features
1732,0.11085450346420324,0.18000000000000002,0.9203233256351039,0.770138023357799,0.6928571428571428,0.5052083333333334,0.5843373493975904,0.8769581980519481,0.6300256082831336,0.07319731980836294,1497,43,95,97,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S1_LOW_SOC_STRESS,LogisticRegression,blocked_tail_20pct,platt_sigmoid,2698,676,1732,0.016218874996411614,0.0013513279462479997,43,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.3400000000000001,0.9064665127020786,0.6852745872218234,0.6704545454545454,0.3072916666666667,0.42142857142857143,0.9747311282467532,0.7348522033238983,0.06770389702075694,1511,29,133,59,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S1_LOW_SOC_STRESS,ExtraTrees,blocked_tail_20pct,platt_sigmoid,2698,676,1732,0.196501749996969,0.01767102078830137,43,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.36000000000000004,0.9255196304849884,0.7785436260968597,0.7441860465116279,0.5,0.5981308411214953,0.9756730248917749,0.7058346456466377,0.05757408154783135,1507,33,96,96,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S1_LOW_SOC_STRESS,RandomForest,blocked_tail_20pct,platt_sigmoid,2698,676,1732,0.3055930419941433,0.017811586025866518,43,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.14,0.9226327944572749,0.7524996587496587,0.7788461538461539,0.421875,0.5472972972972973,0.9575030438311688,0.7101237511214133,0.08336130832921336,1517,23,111,81,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S1_LOW_SOC_STRESS,HistGradientBoosting,blocked_tail_20pct,platt_sigmoid,2698,676,1732,0.36342108299868414,0.005094568128764789,43,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.22000000000000003,1.0,0.5,0.0,0.0,0.0,,,0.00200476562184334,248,0,0,0,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S2_HIGH_SOC_CONTROL,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2311,2547,248,0.01163283299683826,0.007590725809061569,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.42000000000000004,1.0,0.5,0.0,0.0,0.0,,,3.712578370788776e-08,248,0,0,0,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S2_HIGH_SOC_CONTROL,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2311,2547,248,0.19518191699899035,0.11397933467965378,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.26,1.0,0.5,0.0,0.0,0.0,,,2.9835728125171765e-06,248,0,0,0,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S2_HIGH_SOC_CONTROL,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2311,2547,248,0.30496537500584964,0.12177184274356302,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.54,1.0,0.5,0.0,0.0,0.0,,,0.00013228699828158838,248,0,0,0,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S2_HIGH_SOC_CONTROL,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2311,2547,248,0.365206082999066,0.027771004052708798,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.44000000000000006,0.90616411464468,0.6892356387119829,0.48128342245989303,0.3879310344827586,0.4295942720763723,0.9143591271318985,0.46489003587915934,0.07708052758084827,2218,97,142,90,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,LogisticRegression,blocked_tail_20pct,platt_sigmoid,2046,513,2547,0.012053124999511056,0.0009921802095662982,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.36000000000000004,0.9316843345111896,0.7896200440528635,0.6306306306306306,0.603448275862069,0.6167400881057269,0.9639420570492292,0.6648662273255148,0.04654507669726848,2233,82,92,140,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,ExtraTrees,blocked_tail_20pct,platt_sigmoid,2046,513,2547,0.1915551249985583,0.012104043971621375,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.5000000000000001,0.9442481350608559,0.8073743076267575,0.7678571428571429,0.5560344827586207,0.645,0.9622663290385045,0.7374083189820163,0.041363038685139124,2276,39,103,129,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,RandomForest,blocked_tail_20pct,platt_sigmoid,2046,513,2547,0.29184779199567856,0.011956877501969035,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.6000000000000001,0.955634079308991,0.8497984255009354,0.8361581920903954,0.6379310344827587,0.7237163814180929,0.956494377001564,0.7856764159197909,0.04109320028256469,2286,29,84,148,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,HistGradientBoosting,blocked_tail_20pct,platt_sigmoid,2046,513,2547,0.3408876249959576,0.003330045149038708,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.2,0.9965457685664939,0.4991349480968858,0.0,0.0,0.0,,,0.002415313967111036,577,2,0,0,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S5_REAL_TMS_JULY10,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1980,2547,579,0.011026334002963267,0.0036338514667277793,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.4000000000000001,1.0,0.5,0.0,0.0,0.0,,,4.793413708044448e-07,579,0,0,0,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S5_REAL_TMS_JULY10,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1980,2547,579,0.19249300000228686,0.05136175819888585,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.30000000000000004,1.0,0.5,0.0,0.0,0.0,,,1.0946882820042787e-06,579,0,0,0,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S5_REAL_TMS_JULY10,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1980,2547,579,0.29533633399842074,0.05227720207043735,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.5800000000000001,1.0,0.5,0.0,0.0,0.0,,,0.00011745040823824873,579,0,0,0,pre_onset_currently_healthy,10,annotated_sessions,full_graph,S5_REAL_TMS_JULY10,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1980,2547,579,0.35685600000579143,0.010460924003003825,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.36000000000000004,1.0,0.5,0.0,0.0,0.0,,,8.143077941986765e-05,248,0,0,0,pre_onset_currently_healthy,10,recorded_route_only,full_graph,S2_HIGH_SOC_CONTROL,LogisticRegression,blocked_tail_20pct,platt_sigmoid,1799,451,248,0.011059332995500881,0.00828209272919095,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.6400000000000001,1.0,0.5,0.0,0.0,0.0,,,2.4233340361931933e-08,248,0,0,0,pre_onset_currently_healthy,10,recorded_route_only,full_graph,S2_HIGH_SOC_CONTROL,ExtraTrees,blocked_tail_20pct,platt_sigmoid,1799,451,248,0.18292441600351594,0.12675856854208,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.22000000000000003,1.0,0.5,0.0,0.0,0.0,,,2.189721850528688e-07,248,0,0,0,pre_onset_currently_healthy,10,recorded_route_only,full_graph,S2_HIGH_SOC_CONTROL,RandomForest,blocked_tail_20pct,platt_sigmoid,1799,451,248,0.2948564170001191,0.11907778626928414,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.32000000000000006,1.0,0.5,0.0,0.0,0.0,,,1.1082046046576258e-07,248,0,0,0,pre_onset_currently_healthy,10,recorded_route_only,full_graph,S2_HIGH_SOC_CONTROL,HistGradientBoosting,blocked_tail_20pct,platt_sigmoid,1799,451,248,0.3471595829978469,0.02408400805800357,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
569,0.0,0.38000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.00037264360517452256,569,0,0,0,pre_onset_currently_healthy,10,recorded_route_only,full_graph,S5_REAL_TMS_JULY10,LogisticRegression,blocked_tail_20pct,platt_sigmoid,1542,387,569,0.01022591700166231,0.0032038664428299534,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
569,0.0,0.5800000000000001,1.0,0.5,0.0,0.0,0.0,,,2.4806244096535176e-06,569,0,0,0,pre_onset_currently_healthy,10,recorded_route_only,full_graph,S5_REAL_TMS_JULY10,ExtraTrees,blocked_tail_20pct,platt_sigmoid,1542,387,569,0.1910065419942839,0.06817757644944682,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
569,0.0,0.5000000000000001,1.0,0.5,0.0,0.0,0.0,,,5.887321306591372e-07,569,0,0,0,pre_onset_currently_healthy,10,recorded_route_only,full_graph,S5_REAL_TMS_JULY10,RandomForest,blocked_tail_20pct,platt_sigmoid,1542,387,569,0.2711151250041439,0.051678750431881186,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
569,0.0,0.22000000000000003,1.0,0.5,0.0,0.0,0.0,,,7.1863572627838e-07,569,0,0,0,pre_onset_currently_healthy,10,recorded_route_only,full_graph,S5_REAL_TMS_JULY10,HistGradientBoosting,blocked_tail_20pct,platt_sigmoid,1542,387,569,0.3335292919946369,0.012747583490786566,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.5,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.5,0.11085450346420324,0.11085450346420324,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S1_LOW_SOC_STRESS,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,1732,0.0,0.0,0,
1732,0.11085450346420324,0.5,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.5,0.11085450346420324,0.11085450346420324,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S1_LOW_SOC_STRESS,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,1732,0.0,0.0,0,
248,0.0,0.5,1.0,0.5,0.0,0.0,0.0,,,0.0,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S2_HIGH_SOC_CONTROL,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,248,0.0,0.0,0,
248,0.0,0.5,1.0,0.5,0.0,0.0,0.0,,,0.0,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S2_HIGH_SOC_CONTROL,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,248,0.0,0.0,0,
1045,0.031578947368421054,0.5,0.968421052631579,0.4919786096256685,0.0,0.0,0.0,0.5,0.031578947368421054,0.031578947368421054,1012,0,33,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S3_MEDIUM_SOC_WHOLETESTING,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,1045,0.0,0.0,0,
1045,0.031578947368421054,0.5,0.968421052631579,0.4919786096256685,0.0,0.0,0.0,0.5,0.031578947368421054,0.031578947368421054,1012,0,33,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S3_MEDIUM_SOC_WHOLETESTING,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,1045,0.0,0.0,0,
2547,0.09108755398508049,0.5,0.9089124460149195,0.4761415055532703,0.0,0.0,0.0,0.5,0.09108755398508049,0.09108755398508049,2315,0,232,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S4_SAFETY_RICH_NAVEEN12,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,2547,0.0,0.0,0,
2547,0.09108755398508049,0.5,0.9089124460149195,0.4761415055532703,0.0,0.0,0.0,0.5,0.09108755398508049,0.09108755398508049,2315,0,232,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S4_SAFETY_RICH_NAVEEN12,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,2547,0.0,0.0,0,
579,0.0,0.5,1.0,0.5,0.0,0.0,0.0,,,0.0,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S5_REAL_TMS_JULY10,AlwaysNegative,fixed_rule_no_training,not_applicable,0,0,579,0.0,0.0,0,
579,0.0,0.5,1.0,0.5,0.0,0.0,0.0,,,0.0,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,engineering_baseline,S5_REAL_TMS_JULY10,PersistenceH0,fixed_rule_no_training,not_applicable,0,0,579,0.0,0.0,0,
1189,0.2926829268292683,0.24000000000000005,0.7796467619848613,0.6591229406306354,0.8208955223880597,0.3160919540229885,0.45643153526970953,0.7284875695327128,0.5701034835190064,0.19692938924209055,817,24,238,110,pre_onset_currently_healthy,20,all_sessions,no_graph,S1_LOW_SOC_STRESS,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.009390667000843678,0.0018493481928853145,24,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.32000000000000006,0.8225399495374264,0.7482158359301689,0.8512820512820513,0.47701149425287354,0.6114180478821363,0.7929035630817172,0.6663362508945909,0.17610609118169257,812,29,182,166,pre_onset_currently_healthy,20,all_sessions,no_graph,S1_LOW_SOC_STRESS,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.18264183300198056,0.02560278301179539,24,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.4600000000000001,0.8174936921783011,0.739016221651054,0.8465608465608465,0.45977011494252873,0.595903165735568,0.7971968237046756,0.6579405075716451,0.1508383507190652,812,29,188,160,pre_onset_currently_healthy,20,all_sessions,no_graph,S1_LOW_SOC_STRESS,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.263815208003507,0.0250455912485949,24,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.44000000000000006,0.7720773759461732,0.635390393295743,0.8407079646017699,0.27298850574712646,0.4121475054229935,0.7798033949731437,0.6751010443392124,0.17022569512537325,823,18,253,95,pre_onset_currently_healthy,20,all_sessions,no_graph,S1_LOW_SOC_STRESS,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.26085170800070046,0.0053072607197487045,24,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.38000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.03081147033042456,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,no_graph,S2_HIGH_SOC_CONTROL,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.01129025000409456,0.018232526844091993,24,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.4000000000000001,1.0,0.5,0.0,0.0,0.0,,,0.020631443473363466,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,no_graph,S2_HIGH_SOC_CONTROL,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.19209037499967963,0.32659364511854744,24,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.38000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.007906458515007772,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,no_graph,S2_HIGH_SOC_CONTROL,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.30500137499620905,0.30343234406030606,24,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.4000000000000001,1.0,0.5,0.0,0.0,0.0,,,0.005481953882703837,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,no_graph,S2_HIGH_SOC_CONTROL,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.3978755420030211,0.05859543010154338,24,command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.28,0.7760663507109005,0.5662579839953014,0.1588785046728972,0.7906976744186046,0.26459143968871596,0.8595360450599542,0.18200312395115656,0.10031416869335522,621,180,9,34,pre_onset_currently_healthy,20,all_sessions,no_graph,S3_MEDIUM_SOC_WHOLETESTING,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.00866383300308371,0.0023297298604029923,21,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.4600000000000001,0.8767772511848341,0.6327241079199304,0.23008849557522124,0.6046511627906976,0.3333333333333333,0.9018958859565079,0.22879655659844741,0.08405737127010238,714,87,17,26,pre_onset_currently_healthy,20,all_sessions,no_graph,S3_MEDIUM_SOC_WHOLETESTING,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.1924503329937579,0.033777497631348165,21,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.38000000000000006,0.8542654028436019,0.6079237088093665,0.19696969696969696,0.6046511627906976,0.29714285714285715,0.9198966408268733,0.5091956999308724,0.08955441417616611,695,106,17,26,pre_onset_currently_healthy,20,all_sessions,no_graph,S3_MEDIUM_SOC_WHOLETESTING,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.2851889579978888,0.03604191350476139,21,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.4600000000000001,0.9016587677725119,0.6466428243554757,0.2619047619047619,0.5116279069767442,0.3464566929133858,0.915396452109282,0.3287514447956914,0.0671085675331182,739,62,21,22,pre_onset_currently_healthy,20,all_sessions,no_graph,S3_MEDIUM_SOC_WHOLETESTING,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.3854581249979674,0.008149387437193125,21,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.18000000000000002,0.8283720930232558,0.631763704948667,0.6774193548387096,0.24764150943396226,0.3626943005181347,0.7880064059118039,0.5289700933467346,0.1642060096725506,1676,50,319,105,pre_onset_currently_healthy,20,all_sessions,no_graph,S4_SAFETY_RICH_NAVEEN12,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.00907645899860654,0.00103482557934449,21,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.26,0.826046511627907,0.6503797516787511,0.6237623762376238,0.2971698113207547,0.402555910543131,0.7806959050263452,0.5068199027048578,0.14975280355025206,1650,76,298,126,pre_onset_currently_healthy,20,all_sessions,no_graph,S4_SAFETY_RICH_NAVEEN12,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.19004770800529514,0.014346724648169393,21,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.3400000000000001,0.8116279069767441,0.5487451149682917,0.611764705882353,0.12264150943396226,0.2043222003929273,0.7801418100526902,0.5010537724732111,0.1554405890038899,1693,33,372,52,pre_onset_currently_healthy,20,all_sessions,no_graph,S4_SAFETY_RICH_NAVEEN12,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.287175457997364,0.014511686045849738,21,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2150,0.1972093023255814,0.36000000000000004,0.833953488372093,0.6201622086264822,0.7964601769911505,0.21226415094339623,0.33519553072625696,0.750377139858764,0.5590879726584209,0.1459329816228404,1703,23,334,90,pre_onset_currently_healthy,20,all_sessions,no_graph,S4_SAFETY_RICH_NAVEEN12,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,1650,844,2150,0.3842702920010197,0.003881666512867479,21,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.36000000000000004,0.7364130434782609,0.4241001564945227,0.0,0.0,0.0,,,0.09229253037269056,271,97,0,0,pre_onset_currently_healthy,20,all_sessions,no_graph,S5_REAL_TMS_JULY10,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.010829250000824686,0.0050822010922749305,24,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.4000000000000001,0.9918478260869565,0.4979536152796726,0.0,0.0,0.0,,,0.07130535879843282,365,3,0,0,pre_onset_currently_healthy,20,all_sessions,no_graph,S5_REAL_TMS_JULY10,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.19023975000163773,0.0802659646781293,24,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.4800000000000001,1.0,0.5,0.0,0.0,0.0,,,0.007237388318646454,368,0,0,0,pre_onset_currently_healthy,20,all_sessions,no_graph,S5_REAL_TMS_JULY10,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.3035235410061432,0.08071354076215041,24,command_mismatch_share_10s|command_mismatch_share_30s
368,0.0,0.32000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.003869452450401916,368,0,0,0,pre_onset_currently_healthy,20,all_sessions,no_graph,S5_REAL_TMS_JULY10,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2126,2150,368,0.40656208399741445,0.015441915761387107,24,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.24000000000000005,0.776282590412111,0.6506618420238758,0.8203125,0.3017241379310345,0.4411764705882353,0.7685056104527999,0.60374012748698,0.19991245908118518,818,23,243,105,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S1_LOW_SOC_STRESS,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.00876895900000818,0.0017821698942921955,27,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.3400000000000001,0.8200168208578638,0.7415994377960304,0.8602150537634409,0.45977011494252873,0.599250936329588,0.8340764962346413,0.6908139820953723,0.16847412956878607,815,26,188,160,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S1_LOW_SOC_STRESS,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.17989970799681032,0.025801233813335808,27,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.38000000000000006,0.8427249789739276,0.7970628636622932,0.7906137184115524,0.6293103448275862,0.7008,0.8173185999152625,0.6895126846090943,0.1492183285617667,783,58,129,219,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S1_LOW_SOC_STRESS,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.27060262500162935,0.025811501260423097,27,command_mismatch_share_10s|command_mismatch_share_30s
1189,0.2926829268292683,0.2,0.815811606391926,0.7359131038889255,0.8449197860962567,0.4540229885057471,0.5906542056074766,0.7543154700889746,0.6544260403661,0.17921991564885417,812,29,190,158,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S1_LOW_SOC_STRESS,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1305,2150,1189,0.2726279999988037,0.0066070580308966315,27,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.22000000000000003,0.5161290322580645,0.3404255319148936,0.0,0.0,0.0,,,0.05281998934142018,48,45,0,0,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S2_HIGH_SOC_CONTROL,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.011143540999910329,0.02035618281199707,27,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.42000000000000004,1.0,0.5,0.0,0.0,0.0,,,0.02073617361734945,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S2_HIGH_SOC_CONTROL,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.2004840419976972,0.313319440856601,27,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.42000000000000004,1.0,0.5,0.0,0.0,0.0,,,0.019875305815304358,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S2_HIGH_SOC_CONTROL,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.3128332499982207,0.3254310000576429,27,command_mismatch_share_10s|command_mismatch_share_30s
93,0.0,0.44000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.005125209845803421,93,0,0,0,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S2_HIGH_SOC_CONTROL,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2401,2150,93,0.4153919579985086,0.06295206455228429,27,command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.26,0.7760663507109005,0.5769872313342792,0.17117117117117117,0.8837209302325582,0.28679245283018867,0.8955085213250878,0.2632983910648604,0.09664156037028002,617,184,5,38,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S3_MEDIUM_SOC_WHOLETESTING,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.009283457999117672,0.002262292655876736,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.38000000000000006,0.8436018957345972,0.5974213691026827,0.18439716312056736,0.6046511627906976,0.2826086956521739,0.8961472577882299,0.23052909849401754,0.0891690988647148,686,115,17,26,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S3_MEDIUM_SOC_WHOLETESTING,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.19331020900426665,0.036162223938082334,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
844,0.0509478672985782,0.44000000000000006,0.8613744075829384,0.6153339747809794,0.20634920634920634,0.6046511627906976,0.3076923076923077,0.9165868246087738,0.42966559392479287,0.08913361346213887,701,100,17,26,pre_onset_currently_healthy,20,all_sessions,euclidean_only,S3_MEDIUM_SOC_WHOLETESTING,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,1650,2150,844,0.2838678330008406,0.0347073957303614,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
