model,transformed_feature,coefficient,abs_coefficient,test_session
ProvenanceConditionedHazard,num__euclidean_progress_rate_mps,0.1412578986537341,0.1412578986537341,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__euclidean_progress_5s_m,0.1412578986537234,0.1412578986537234,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__stop_share_10s,0.1335149398923602,0.1335149398923602,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__reconstructed__graph_progress_5s_m,0.12342473801389899,0.12342473801389899,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__reconstructed__graph_progress_rate_mps,0.12342473801389743,0.12342473801389743,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__route_recorded,0.1116656033432613,0.1116656033432613,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__route_reconstructed,-0.11166560334326006,0.11166560334326006,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__recorded__graph_progress_10s_m,0.09202031994993705,0.09202031994993705,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__recorded__graph_progress_1s_m,-0.0760494399900664,0.0760494399900664,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__reconstructed__route_completion,-0.05917671434946757,0.05917671434946757,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__reconstructed__graph_progress_1s_m,-0.05885492106309035,0.05885492106309035,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__soc_drop_10s,0.05775841398781162,0.05775841398781162,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__recorded__graph_progress_3s_m,-0.053694317202016874,0.053694317202016874,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__reconstructed__edge_dwell_s,-0.045912241907823094,0.045912241907823094,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__reconstructed__graph_progress_3s_m,0.03212860888796599,0.03212860888796599,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__reconstructed__node_intersection,0.031078044589271415,0.031078044589271415,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,cat__route_source_reconstructed_shortest,-0.029142753975023326,0.029142753975023326,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__soc_drop_30s,0.016622957827846816,0.016622957827846816,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__reconstructed__edge_remaining_m,-0.0017409828175187748,0.0017409828175187748,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__graph_context_available,0.0,0.0,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__telemetry_available,0.0,0.0,S4_SAFETY_RICH_NAVEEN12
ProvenanceConditionedHazard,num__reconstructed__node_corridor,0.0,0.0,S4_SAFETY_RICH_NAVEEN12
TelemetryHazard,num__current_ma,-3.2670502731762636,3.2670502731762636,S5_REAL_TMS_JULY10
TelemetryHazard,num__power_w,2.6386808042286343,2.6386808042286343,S5_REAL_TMS_JULY10
TelemetryHazard,num__stop_share_10s,-1.5584713085754682,1.5584713085754682,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_4,-1.5297964431225082,1.5297964431225082,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_5,-1.4542455099456986,1.4542455099456986,S5_REAL_TMS_JULY10
TelemetryHazard,num__speed_mean_10s,-1.3749493516285252,1.3749493516285252,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_6,-1.3723560062617375,1.3723560062617375,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_18,1.3159284645235683,1.3159284645235683,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_20,1.3148925120938668,1.3148925120938668,S5_REAL_TMS_JULY10
TelemetryHazard,num__soc,-1.3130672323352055,1.3130672323352055,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_17,1.3114471657399884,1.3114471657399884,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_3,-1.3104290899858608,1.3104290899858608,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_7,-1.3033105884777343,1.3033105884777343,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_19,1.2986976397709684,1.2986976397709684,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_14,1.2003067171280049,1.2003067171280049,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_16,1.1983208591306125,1.1983208591306125,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_15,1.1966782204026325,1.1966782204026325,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_8,-1.1754301936831202,1.1754301936831202,S5_REAL_TMS_JULY10
TelemetryHazard,num__position_confidence,1.0832958589438597,1.0832958589438597,S5_REAL_TMS_JULY10
TelemetryHazard,num__wheel_mean,-1.0589267570453735,1.0589267570453735,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_9,-1.043733388789236,1.043733388789236,S5_REAL_TMS_JULY10
TelemetryHazard,num__speed_mean_30s,1.0059953751117308,1.0059953751117308,S5_REAL_TMS_JULY10
TelemetryHazard,num__stop_share_30s,0.9928478002889164,0.9928478002889164,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_10,-0.8975092278249173,0.8975092278249173,S5_REAL_TMS_JULY10
TelemetryHazard,num__short_causal_hold,-0.8067031817758561,0.8067031817758561,S5_REAL_TMS_JULY10
TelemetryHazard,num__observed_sample,0.8067031817758512,0.8067031817758512,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_13,0.7699415882831812,0.7699415882831812,S5_REAL_TMS_JULY10
TelemetryHazard,num__seconds_since_observed,-0.7550853657291662,0.7550853657291662,S5_REAL_TMS_JULY10
TelemetryHazard,num__stop_share_5s,0.7228249052910427,0.7228249052910427,S5_REAL_TMS_JULY10
TelemetryHazard,num__speed_std_10s,-0.6761895491750921,0.6761895491750921,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_11,-0.5222148500173613,0.5222148500173613,S5_REAL_TMS_JULY10
TelemetryHazard,num__speed_mean_5s,0.40982261633046263,0.40982261633046263,S5_REAL_TMS_JULY10
TelemetryHazard,num__power_std_10s,0.36526941825222686,0.36526941825222686,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_1,-0.3159201916920755,0.3159201916920755,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_2,-0.27672947287302235,0.27672947287302235,S5_REAL_TMS_JULY10
TelemetryHazard,num__wheel_abs_diff,-0.2638640354645639,0.2638640354645639,S5_REAL_TMS_JULY10
TelemetryHazard,cat__hazard_bin_12,0.1563686357041339,0.1563686357041339,S5_REAL_TMS_JULY10
TelemetryHazard,num__power_mean_10s,-0.155931232927423,0.155931232927423,S5_REAL_TMS_JULY10
TelemetryHazard,num__speed_mps,-0.10486504739052134,0.10486504739052134,S5_REAL_TMS_JULY10
TelemetryHazard,num__voltage_mv,-0.0665606115614737,0.0665606115614737,S5_REAL_TMS_JULY10
TelemetryHazard,num__soc_drop_10s,-0.030710505412101484,0.030710505412101484,S5_REAL_TMS_JULY10
TelemetryHazard,num__soc_drop_30s,0.02586549530331042,0.02586549530331042,S5_REAL_TMS_JULY10
TelemetryHazard,num__telemetry_available,0.0,0.0,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__route_source_recorded,-3.360589279541108,3.360589279541108,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_4,-1.6503751430437619,1.6503751430437619,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__route_source_reconstructed_shortest,1.6469389922460551,1.6469389922460551,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_5,-1.6025436277801193,1.6025436277801193,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_6,-1.548940827953435,1.548940827953435,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_18,1.4977333175391292,1.4977333175391292,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_7,-1.4838112869286035,1.4838112869286035,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_19,1.461683424237751,1.461683424237751,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_20,1.4599802659715344,1.4599802659715344,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_3,-1.4511875796973357,1.4511875796973357,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_17,1.4340002239149132,1.4340002239149132,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_8,-1.3607140798349724,1.3607140798349724,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_14,1.1807522905519519,1.1807522905519519,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_16,1.1713282281502664,1.1713282281502664,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_15,1.1477548231949448,1.1477548231949448,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__position_confidence,1.1011697959725588,1.1011697959725588,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_9,-1.0974311755464914,1.0974311755464914,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__speed_mean_10s,-1.0923626009594944,1.0923626009594944,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__graph_progress_30s_m,-1.0386313688116195,1.0386313688116195,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__speed_mean_30s,1.006147455883105,1.006147455883105,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__stop_share_30s,0.9763651040150635,0.9763651040150635,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__graph_progress_10s_m,0.9381552107355535,0.9381552107355535,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__stop_share_5s,0.8601728284883741,0.8601728284883741,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_10,-0.8358265266869696,0.8358265266869696,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__speed_std_10s,-0.7960544584606145,0.7960544584606145,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_13,0.7498463073763435,0.7498463073763435,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__wheel_mean,-0.7348586725537483,0.7348586725537483,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__soc,0.6676140659646135,0.6676140659646135,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__stop_share_10s,-0.5896159730007324,0.5896159730007324,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__route_completion,0.48008238959627153,0.48008238959627153,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_2,-0.4760009390472009,0.4760009390472009,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__power_mean_10s,0.45034321841688807,0.45034321841688807,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__graph_progress_5s_m,-0.43789880884930754,0.43789880884930754,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__graph_progress_rate_mps,-0.437898808849275,0.437898808849275,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__power_w,-0.412949992438548,0.412949992438548,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__power_std_10s,0.4113737890626828,0.4113737890626828,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_11,-0.39222857608255285,0.39222857608255285,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__node_intersection,0.34829860417663944,0.34829860417663944,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__edge_lateral_error_m,-0.3364634823251345,0.3364634823251345,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__euclidean_remaining_m,-0.32484811293885435,0.32484811293885435,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__speed_mps,-0.3158031266266343,0.3158031266266343,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__node_degree,-0.26379124566365475,0.26379124566365475,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__euclidean_progress_rate_mps,0.2557010339159733,0.2557010339159733,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__euclidean_progress_5s_m,0.25570103391595433,0.25570103391595433,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_12,0.23305686082046811,0.23305686082046811,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__node_station,-0.2235237627931743,0.2235237627931743,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__soc_drop_30s,0.21061400472897582,0.21061400472897582,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__graph_progress_3s_m,0.2102508028925642,0.2102508028925642,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__observed_sample,0.2091230177171361,0.2091230177171361,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__short_causal_hold,-0.20912301771713382,0.20912301771713382,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__node_corridor,-0.1994829750395466,0.1994829750395466,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__voltage_mv,-0.18811476314890999,0.18811476314890999,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__seconds_since_observed,-0.1828902432391618,0.1828902432391618,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__speed_mean_5s,0.1786240520211007,0.1786240520211007,S5_REAL_TMS_JULY10
UngatedGraphHazard,cat__hazard_bin_1,-0.15072626645077655,0.15072626645077655,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__soc_drop_10s,-0.14099928752285662,0.14099928752285662,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__edge_remaining_m,0.12016006043531081,0.12016006043531081,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__graph_progress_1s_m,0.11639831869386791,0.11639831869386791,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__wheel_abs_diff,-0.10899105832003364,0.10899105832003364,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__edge_dwell_s,0.08555666008429923,0.08555666008429923,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__current_ma,0.07214196127744905,0.07214196127744905,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__edge_progress_fraction,0.07075668416878936,0.07075668416878936,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__graph_remaining_m,-0.04048955868228277,0.04048955868228277,S5_REAL_TMS_JULY10
UngatedGraphHazard,num__telemetry_available,0.0,0.0,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_4,-1.6488690644269353,1.6488690644269353,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_5,-1.5780933022393875,1.5780933022393875,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_19,1.5725395124787749,1.5725395124787749,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_20,1.5617095959716472,1.5617095959716472,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_17,1.4819169457707235,1.4819169457707235,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_6,-1.4786552258047352,1.4786552258047352,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__stop_share_30s,1.4675575843975133,1.4675575843975133,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_18,1.4649114318947478,1.4649114318947478,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_3,-1.4537395699776534,1.4537395699776534,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__speed_mean_30s,1.4400955245029659,1.4400955245029659,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_7,-1.4245743665612707,1.4245743665612707,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__speed_mean_10s,-1.3765151837779726,1.3765151837779726,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_8,-1.3014272278761114,1.3014272278761114,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_16,1.2331943628557342,1.2331943628557342,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_14,1.2115413771843835,1.2115413771843835,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_15,1.204446471620152,1.204446471620152,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__position_confidence,1.0927619112131541,1.0927619112131541,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_9,-1.0577055566912794,1.0577055566912794,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__graph_progress_30s_m,-1.0414547850676286,1.0414547850676286,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__soc,0.939809286858464,0.939809286858464,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__graph_progress_10s_m,0.8672644001806515,0.8672644001806515,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__speed_std_10s,-0.8321885860193241,0.8321885860193241,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_10,-0.8134322820801971,0.8134322820801971,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_13,0.8019910590438201,0.8019910590438201,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__route_source_reconstructed_shortest,-0.7957477532902633,0.7957477532902633,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__power_w,-0.7764489474812871,0.7764489474812871,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__stop_share_10s,-0.772500049589154,0.772500049589154,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__edge_lateral_error_m,-0.7699887996755077,0.7699887996755077,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__snap_distance_m,0.652462376468548,0.652462376468548,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__stop_share_5s,0.621174220083071,0.621174220083071,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__speed_mps,-0.5709446090101085,0.5709446090101085,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__route_completion,0.5682214503383726,0.5682214503383726,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__wheel_mean,-0.5523757166399976,0.5523757166399976,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__current_ma,0.46631996951700855,0.46631996951700855,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__power_mean_10s,0.464367324028641,0.464367324028641,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_2,-0.44580141819280816,0.44580141819280816,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__node_intersection,0.40431297258207255,0.40431297258207255,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_11,-0.383062095619081,0.383062095619081,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__power_std_10s,0.3822793738417378,0.3822793738417378,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__node_degree,-0.37690666156756586,0.37690666156756586,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__euclidean_remaining_m,-0.3749066432080778,0.3749066432080778,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__graph_progress_5s_m,-0.3726042623180181,0.3726042623180181,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__graph_progress_rate_mps,-0.37260426231799976,0.37260426231799976,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__route_recorded,-0.3154848746436804,0.3154848746436804,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__route_reconstructed,0.315484874643667,0.315484874643667,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__edge_progress_fraction,-0.29142069158779493,0.29142069158779493,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__edge_progress_fraction,-0.29026518111129523,0.29026518111129523,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__graph_remaining_m,-0.2725955313035136,0.2725955313035136,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_12,0.2637539662442297,0.2637539662442297,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__node_station,-0.25737970046342573,0.25737970046342573,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__euclidean_progress_rate_mps,0.253107750971116,0.253107750971116,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__euclidean_progress_5s_m,0.2531077509710885,0.2531077509710885,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__node_degree,-0.252522906650203,0.252522906650203,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__route_completion,-0.23142605656813203,0.23142605656813203,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__node_intersection,-0.21738328667601603,0.21738328667601603,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__soc_drop_30s,0.21458269550490072,0.21458269550490072,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__edge_dwell_s,-0.21340455760551935,0.21340455760551935,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__edge_remaining_m,-0.21218171333339672,0.21218171333339672,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__graph_progress_3s_m,0.19987941242127835,0.19987941242127835,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__node_corridor,-0.17270158137274721,0.17270158137274721,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__node_station,-0.16715315029750102,0.16715315029750102,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__hazard_bin_1,-0.15729123405217205,0.15729123405217205,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,cat__route_source_recorded,-0.15089886716712678,0.15089886716712678,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__voltage_mv,-0.1374702868910175,0.1374702868910175,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__soc_drop_10s,-0.11413119748124177,0.11413119748124177,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__speed_mean_5s,-0.10363150425802868,0.10363150425802868,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__edge_lateral_error_m,-0.1023482097396697,0.1023482097396697,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__observed_sample,0.09883063796268374,0.09883063796268374,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__short_causal_hold,-0.09883063796267366,0.09883063796267366,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__seconds_since_observed,-0.09326171692664227,0.09326171692664227,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__graph_remaining_m,0.0797521345390662,0.0797521345390662,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__edge_remaining_m,-0.0667922619985873,0.0667922619985873,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__graph_progress_1s_m,0.06677663529108986,0.06677663529108986,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__wheel_abs_diff,-0.061770370621889434,0.061770370621889434,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__node_corridor,-0.057509489940033666,0.057509489940033666,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__reconstructed__edge_dwell_s,0.050426911507053175,0.050426911507053175,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__graph_progress_3s_m,0.0327912616937193,0.0327912616937193,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__graph_progress_30s_m,-0.02434556005955039,0.02434556005955039,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__graph_progress_10s_m,-0.014877628099693523,0.014877628099693523,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__graph_progress_1s_m,0.01218938293878961,0.01218938293878961,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__graph_progress_rate_mps,-0.00839431268932255,0.00839431268932255,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__recorded__graph_progress_5s_m,-0.008394312689322309,0.008394312689322309,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__telemetry_available,0.0,0.0,S5_REAL_TMS_JULY10
ProvenanceConditionedHazard,num__graph_context_available,0.0,0.0,S5_REAL_TMS_JULY10
