case_id,session,relative_time_s,timestamp,mission_leg_id,temporal_segment_id,active_mission,external_hold,telemetry_available,observed_sample,short_causal_hold,seconds_since_observed,speed_mps,speed_mean_10s,stop_share_10s,power_w,current_ma,voltage_mv,soc,wheel_mean,requested_speed_mps,command_mismatch_share_10s,target_node,target_reached,graph_remaining_m,graph_progress_5s_m,euclidean_remaining_m,euclidean_progress_5s_m,route_source,mission_state
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-15.0,2026-03-01 00:36:30,S3_MEDIUM_SOC_WHOLETESTING_L53,1.0,0,0,1,1,0,0,0.0,0.0116927134848484,0.9,220.0,5479.454545454545,,43.0,0.0,,,3.0,True,0.0173865386146855,-0.000161182346854,0.0173865386146855,-0.000161182346854,reconstructed_shortest,INACTIVE
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-14.0,2026-03-01 00:36:31,S3_MEDIUM_SOC_WHOLETESTING_L53,1.0,0,0,1,1,0,0,0.0,0.0017945158181818,1.0,220.0,5480.0,,43.0,0.0,,,3.0,True,0.0173865386146855,-0.0003606660640328,0.0173865386146855,-0.0003606660640328,reconstructed_shortest,INACTIVE
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-13.0,2026-03-01 00:36:32,S3_MEDIUM_SOC_WHOLETESTING_L53,1.0,0,0,1,1,0,0,0.0,0.0,1.0,220.0,5480.0,,43.0,0.0,,,3.0,True,0.0173865386146855,-0.0018047952911666,0.0173865386146855,-0.0018047952911666,reconstructed_shortest,INACTIVE
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-12.0,2026-03-01 00:36:33,S3_MEDIUM_SOC_WHOLETESTING_L53,1.0,0,0,1,1,0,0,0.0,0.0,1.0,220.0,5480.0,,43.0,0.0,,,3.0,True,0.0165442421168866,-0.0002109716238091,0.0165442421168866,-0.0002109716238091,reconstructed_shortest,INACTIVE
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-11.0,2026-03-01 00:36:34,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,0,0,1,1,0,0,0.0,0.0,1.0,221.66666666666663,5521.166666666667,,42.0,0.0,,,2.0,True,6.731922128612512,,4.740908792134281,,reconstructed_shortest,INACTIVE
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-10.0,2026-03-01 00:36:35,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.0004640994545454,4.640994545454545e-05,1.0,254.1818181818182,6349.272727272727,,42.0,0.5454545454545432,,,2.0,False,6.735076697912117,,4.7387940387682495,,reconstructed_shortest,PROGRESS
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-9.0,2026-03-01 00:36:36,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.000425424,8.895234545454546e-05,1.0,262.1818181818182,6557.545454545455,,42.0,0.5,,,2.0,False,6.704406222081675,,4.740041118801068,,reconstructed_shortest,PROGRESS
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-8.0,2026-03-01 00:36:37,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.000425424,0.0001314947454545,1.0,262.90909090909093,6575.0,,42.0,0.5,,,2.0,False,6.701189858510529,,4.737694755864916,,reconstructed_shortest,PROGRESS
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-7.0,2026-03-01 00:36:38,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.000425424,0.0001740371454545,1.0,263.1666666666667,6575.5,,42.0,0.5,,,2.0,False,6.708844083199708,,4.737554819603935,,reconstructed_shortest,PROGRESS
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-6.0,2026-03-01 00:36:39,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.000425424,0.0002165795454545,1.0,262.75,6567.25,,42.0,0.5,,,2.0,False,6.715965908812771,0.0159562197997411,4.739804816472013,0.0011039756622679,reconstructed_shortest,STALLED
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-5.0,2026-03-01 00:36:40,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.000425424,0.0002591219454545,1.0,262.3636363636364,6558.090909090909,,42.0,0.5,,,2.0,False,6.709000097003038,0.0260766009090787,4.742196666946923,-0.0034026281786738,reconstructed_shortest,STALLED
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-4.0,2026-03-01 00:36:41,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.000425424,0.0003016643454545,1.0,262.54545454545456,6558.636363636364,,42.0,0.5,,,2.0,False,6.7134412217765,-0.0090349996948244,4.743019688285019,-0.0029785694839503,reconstructed_shortest,STALLED
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-3.0,2026-03-01 00:36:42,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.000425424,0.0003442067454545,1.0,263.09090909090907,6582.0,,42.0,0.5,,,2.0,False,6.734605457078821,-0.0334155985682924,4.763735311497989,-0.0260405556330729,reconstructed_shortest,STALLED
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-2.0,2026-03-01 00:36:43,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.0004254218181818,0.0003867489272727,1.0,260.1818181818182,6514.0,,42.0,0.5,,,2.0,False,6.742320772241042,-0.0334766890413344,4.7692762481742665,-0.0317214285703313,reconstructed_shortest,STALLED
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,-1.0,2026-03-01 00:36:44,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.000425423090909,0.0004292912363636,1.0,258.1818181818182,6459.0,,42.0,0.2272727272727266,,,2.0,False,6.721196574646321,-0.0052306658335501,4.737604981002633,0.0021998354693799,reconstructed_shortest,STALLED
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,0.0,2026-03-01 00:36:45,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.0002836146666666,0.0004112427575757,1.0,254.58333333333337,6372.833333333333,,42.0,0.3333333333333321,,,2.0,False,6.726645781463599,-0.017645684460561,4.739324992759519,0.0028716741874044,reconstructed_shortest,STALLED
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,1.0,2026-03-01 00:36:46,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.2317013454545454,0.0235388349030303,0.9,275.6363636363636,6921.0,,41.0,231.8181818181818,,,2.0,False,6.613550011382794,0.0998912103937055,4.675313884599293,0.0677058036857252,reconstructed_shortest,PROGRESS
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,2.0,2026-03-01 00:36:47,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.2984349249999999,0.0533397850030302,0.8,277.5,6968.0,,41.0,298.25,,,2.0,False,6.353217366398816,0.3813880906800051,4.532176397677395,0.231558913820594,reconstructed_shortest,RECOVERING
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,3.0,2026-03-01 00:36:48,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.2989957363636363,0.0831968162393939,0.7,280.1818181818182,7031.0,,41.0,298.9090909090909,,,2.0,False,6.0567548783143295,0.6855658939267126,4.377194735233295,0.3920815129409716,reconstructed_shortest,RECOVERING
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,4.0,2026-03-01 00:36:49,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.2991117272727273,0.1130654465666666,0.6,281.54545454545456,7072.636363636364,,41.0,298.77272727272725,,,2.0,False,5.802565031668841,0.9186315429774794,4.255370040163684,0.482234940838949,reconstructed_shortest,RECOVERING
CASE_076,S3_MEDIUM_SOC_WHOLETESTING,5.0,2026-03-01 00:36:50,S3_MEDIUM_SOC_WHOLETESTING_L54,1.0,1,0,1,1,0,0,0.298364,0.1428593041666666,0.5,276.8333333333333,6941.083333333333,,41.0,298.16666666666663,,,2.0,False,5.4866993253842615,1.2399464560793376,4.117185919379901,0.6221390733796177,reconstructed_shortest,RECOVERING
CASE_077,S5_REAL_TMS_JULY10,-15.0,2026-07-10 10:22:45,S5_REAL_TMS_JULY10_L112,8.0,1,0,1,1,0,0,0.0995492115616798,0.2193911634385585,0.0,228.0,,45244.0,65.0,,,,5.0,False,20.208912833345742,-18.907270737269123,0.0341807175636694,1.2077864292455158,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-14.0,2026-07-10 10:22:46,S5_REAL_TMS_JULY10_L112,8.0,1,0,1,0,1,1,0.0995492115616798,0.2001619994640349,0.0,228.0,,45244.0,65.0,,,,5.0,False,20.208912833345742,-18.907270737269123,0.0341807175636694,1.2077864292455158,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-13.0,2026-07-10 10:22:47,S5_REAL_TMS_JULY10_L113,8.0,0,0,1,1,0,0,0.0,0.1742111355066299,0.1,228.0,,45244.0,65.0,,,,5.0,True,20.1811346443245,,0.0064025285424267,,recorded,INACTIVE
CASE_077,S5_REAL_TMS_JULY10,-12.0,2026-07-10 10:22:48,S5_REAL_TMS_JULY10_L113,8.0,0,0,1,0,1,1,0.0,0.1601295992732047,0.2,228.0,,45244.0,65.0,,,,5.0,True,20.1811346443245,,0.0064025285424267,,recorded,INACTIVE
CASE_077,S5_REAL_TMS_JULY10,-11.0,2026-07-10 10:22:49,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.0,0.1460480630397796,0.3,292.0,,44966.0,64.0,,,,4.0,False,20.181130904417188,,15.831446540146128,,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-10.0,2026-07-10 10:22:50,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,0,1,1,0.0,0.1240961834788322,0.4,292.0,,44966.0,64.0,,,,4.0,False,20.181130904417188,,15.831446540146128,,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-9.0,2026-07-10 10:22:51,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.2977967858314514,0.1319239825010299,0.4,288.0,,45030.0,64.0,,,,4.0,False,20.54194241360734,,15.844887734565392,,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-8.0,2026-07-10 10:22:52,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,0,1,1,0.2977967858314514,0.1317538112401962,0.4,288.0,,45030.0,64.0,,,,4.0,False,20.54194241360734,,15.844887734565392,,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-7.0,2026-07-10 10:22:53,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.2990730702877044,0.1317112684249877,0.4,280.0,,45034.0,64.0,,,,4.0,False,19.35083308140292,,15.865095893850794,,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-6.0,2026-07-10 10:22:54,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.112311951816082,0.1206077016890048,0.4,276.0,,45034.0,64.0,,,,4.0,False,18.969899949000517,1.2112309554166707,15.922928233123844,-0.0914816929777142,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-5.0,2026-07-10 10:22:55,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,0,1,1,0.112311951816082,0.121883975714445,0.4,276.0,,45034.0,64.0,,,,4.0,False,18.969899949000517,1.2112309554166707,15.922928233123844,-0.0914816929777142,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-4.0,2026-07-10 10:22:56,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.139113649725914,0.1258404195308685,0.4,294.0,,44964.0,64.0,,,,4.0,False,19.14571177341146,1.3962306401958813,15.812409988199128,0.0324777463662648,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-3.0,2026-07-10 10:22:57,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,0,1,1,0.139113649725914,0.1397517845034599,0.3,294.0,,44964.0,64.0,,,,4.0,False,19.14571177341146,1.3962306401958813,15.812409988199128,0.0324777463662648,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-2.0,2026-07-10 10:22:58,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.2671662867069244,0.1664684131741523,0.2,290.0,,44964.0,64.0,,,,4.0,False,18.252174003084136,1.0986590783187822,15.53265581980199,0.3324400740488045,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,-1.0,2026-07-10 10:22:59,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,0,1,1,0.2671662867069244,0.1931850418448448,0.1,290.0,,44964.0,64.0,,,,4.0,False,18.252174003084136,0.7177259459163814,15.53265581980199,0.3902724133218527,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,0.0,2026-07-10 10:23:00,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.2965205311775207,0.2228370949625968,0.0,278.0,,44999.0,64.0,,,,4.0,False,18.875840087238537,0.0940598617619805,14.90881701210822,1.0141112210156231,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,1.0,2026-07-10 10:23:01,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,0,1,1,0.2965205311775207,0.2227094694972037,0.0,278.0,,44999.0,64.0,,,,4.0,False,18.875840087238537,0.2698716861729231,14.90881701210822,0.9035929760909092,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,2.0,2026-07-10 10:23:02,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.2952442467212677,0.2224542155861854,0.0,284.0,,44964.0,64.0,,,,4.0,False,19.269558173064908,-0.1238463996534484,14.520219066864964,1.2921909213341642,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,3.0,2026-07-10 10:23:03,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,0,1,1,0.2952442467212677,0.2220713332295417,0.0,284.0,,44964.0,64.0,,,,4.0,False,19.269558173064908,-1.0173841699807724,14.520219066864964,1.0124367529370255,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,4.0,2026-07-10 10:23:04,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.2986476421356201,0.2407049022614956,0.0,290.0,,44964.0,64.0,,,,4.0,False,19.932933211046464,-1.6807592079623284,13.861479057208513,1.671176762593479,recorded,PROGRESS
CASE_077,S5_REAL_TMS_JULY10,5.0,2026-07-10 10:23:05,S5_REAL_TMS_JULY10_L114,8.0,1,0,1,1,0,0,0.2982222139835357,0.2592959284782409,0.0,280.0,,44997.0,64.0,,,,4.0,False,20.32187343316069,-1.446033345922153,13.476192229271618,1.4326247828366014,recorded,PROGRESS
CASE_078,S4_SAFETY_RICH_NAVEEN12,-15.0,2026-03-01 01:29:45,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.2982222,0.261523846390909,0.0,290.45454545454544,6697.909090909091,,56.0,298.0,,,14.0,False,13.73186917041146,1.427467716861642,13.186207318745328,1.397695692559486,reconstructed_shortest,PROGRESS
CASE_078,S4_SAFETY_RICH_NAVEEN12,-14.0,2026-03-01 01:29:46,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.29737135,0.279948956590909,0.0,287.0,6630.0,,56.0,297.0,,,14.0,False,13.432632568194595,1.453096103349523,12.893608432153991,1.4254692227668304,reconstructed_shortest,PROGRESS
CASE_078,S4_SAFETY_RICH_NAVEEN12,-13.0,2026-03-01 01:29:47,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.2987249818181818,0.2922359729545454,0.0,288.27272727272725,6657.727272727273,,56.0,298.5909090909091,,,14.0,False,13.140322281370668,1.437086557367918,12.601135716756689,1.4202684939452688,reconstructed_shortest,PROGRESS
CASE_078,S4_SAFETY_RICH_NAVEEN12,-12.0,2026-03-01 01:29:48,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0271884636363636,0.2684721743181818,0.1,240.54545454545453,5539.090909090909,,57.0,27.181818181818183,,,14.0,False,12.989088747443756,1.289168698770613,12.445439258678167,1.2793404797424888,reconstructed_shortest,PROGRESS
CASE_078,S4_SAFETY_RICH_NAVEEN12,-11.0,2026-03-01 01:29:49,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.2405785434848484,0.2,237.0,5443.0,,57.0,0.0,,,14.0,False,12.954729264611885,1.063309518676757,12.415237505380142,1.0526160458580751,reconstructed_shortest,PROGRESS
CASE_078,S4_SAFETY_RICH_NAVEEN12,-10.0,2026-03-01 01:29:50,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.2109194018181818,0.3,227.36363636363637,5212.454545454545,,58.0,0.0,,,14.0,False,12.9581100805545,0.7737590898569593,12.418545595393295,0.7676617233520293,reconstructed_shortest,PROGRESS
CASE_078,S4_SAFETY_RICH_NAVEEN12,-9.0,2026-03-01 01:29:51,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.1813717727272727,0.4,223.66666666666663,5126.333333333333,,58.0,0.0,,,14.0,False,12.95216800100732,0.4804645671872762,12.412731338315044,0.4808770938389468,reconstructed_shortest,PROGRESS
CASE_078,S4_SAFETY_RICH_NAVEEN12,-8.0,2026-03-01 01:29:52,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.1517835377272727,0.5,223.54545454545453,5123.454545454545,,58.0,0.0,,,14.0,False,12.956550361303211,0.1837719200674552,12.417019427761147,0.1841162889955399,reconstructed_shortest,PROGRESS
CASE_078,S4_SAFETY_RICH_NAVEEN12,-7.0,2026-03-01 01:29:53,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.1219883886363636,0.6,222.91666666666663,5107.916666666667,,58.0,0.0,,,14.0,False,12.960624870866305,0.0284638765774509,12.421006289442794,0.0244329692353737,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,-6.0,2026-03-01 01:29:54,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0921506995454545,0.7,221.63636363636363,5076.545454545455,,58.0,0.0,,,14.0,False,12.95498014608507,-0.0002508814731854,12.415482990038084,-0.00024548465794,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,-5.0,2026-03-01 01:29:55,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0623284795454545,0.8,223.25,5118.416666666667,,58.0,0.0,,,14.0,False,12.955179995259876,0.0029300852946239,12.411186135059706,0.0073594603335909,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,-4.0,2026-03-01 01:29:56,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0325913445454545,0.9,222.27272727272728,5095.181818181818,,58.0,0.0,,,14.0,False,12.955714681990496,-0.0035466809831756,12.4150265326721,-0.0022951943570568,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,-3.0,2026-03-01 01:29:57,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0027188463636363,1.0,221.27272727272728,5071.090909090909,,58.0,0.0,,,14.0,False,12.952422695745462,0.0041276655577497,12.412766153259254,0.0042532745018952,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,-2.0,2026-03-01 01:29:58,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0,1.0,222.5,5099.25,,58.0,0.0,,,14.0,False,12.953840742665404,0.006784128200902,12.414153696424377,0.0068525930184168,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,-1.0,2026-03-01 01:29:59,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0,1.0,222.0,5087.5,,58.0,0.0,,,14.0,False,12.946203727019617,0.0087764190654535,12.406680962323312,0.0088020277147702,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,0.0,2026-03-01 01:30:00,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0,1.0,222.45454545454547,5096.727272727273,,58.0,0.0,,,14.0,False,12.957367039210526,-0.0021870439506486,12.417604138770225,-0.0064180037105163,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,1.0,2026-03-01 01:30:01,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0,1.0,223.58333333333337,5124.5,,58.0,0.0,,,14.0,False,12.955365250889246,0.0003494311012488,12.415645410878795,-0.000618878206696,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,2.0,2026-03-01 01:30:02,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0,1.0,223.63636363636363,5125.545454545455,,58.0,0.0,,,14.0,False,12.947737872027188,0.0046848237182732,12.408182105817092,0.0045840474421616,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,3.0,2026-03-01 01:30:03,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0,1.0,223.63636363636363,5125.545454545455,,58.0,0.0,,,14.0,False,12.952326374350536,0.001514368314865,12.41267190384666,0.0014817925777173,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,4.0,2026-03-01 01:30:04,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0,1.0,224.33333333333337,5144.5,,57.0,0.0,,,14.0,False,12.964580644533877,-0.0183769175142582,12.426940193524084,-0.0202592312007716,reconstructed_shortest,STALLED
CASE_078,S4_SAFETY_RICH_NAVEEN12,5.0,2026-03-01 01:30:05,S4_SAFETY_RICH_NAVEEN12_L51,1.0,1,0,1,1,0,0,0.0,0.0,1.0,222.1818181818182,5089.818181818182,,58.0,0.0,,,14.0,False,12.969000045169038,-0.0116330059585116,12.431814565167093,-0.01421042639687,reconstructed_shortest,STALLED
CASE_079,S4_SAFETY_RICH_NAVEEN12,-15.0,2026-03-01 01:39:18,S4_SAFETY_RICH_NAVEEN12_L58,1.0,1,0,1,1,0,0,0.0,0.0,1.0,227.0,5233.0,,57.0,0.0,,,1.0,False,0.0128468437152669,0.001735228043185,0.0128468437152669,0.001735228043185,reconstructed_shortest,STALLED
CASE_079,S4_SAFETY_RICH_NAVEEN12,-14.0,2026-03-01 01:39:19,S4_SAFETY_RICH_NAVEEN12_L58,1.0,1,0,1,1,0,0,0.0,0.0,1.0,227.0,5233.0,,57.0,0.0,,,1.0,False,0.012465189489135,0.0020361233479868,0.012465189489135,0.0020361233479868,reconstructed_shortest,STALLED
CASE_079,S4_SAFETY_RICH_NAVEEN12,-13.0,2026-03-01 01:39:20,S4_SAFETY_RICH_NAVEEN12_L58,1.0,1,0,1,1,0,0,0.0,0.0,1.0,227.0,5233.0,,57.0,0.0,,,1.0,False,0.0133019723974008,0.0014958973479369,0.0133019723974008,0.0014958973479369,reconstructed_shortest,STALLED
CASE_079,S4_SAFETY_RICH_NAVEEN12,-12.0,2026-03-01 01:39:21,S4_SAFETY_RICH_NAVEEN12_L58,1.0,1,0,1,1,0,0,0.0,0.0,1.0,227.0,5233.0,,57.0,0.0,,,1.0,False,0.0129864311987956,0.0025714391299262,0.0129864311987956,0.0025714391299262,reconstructed_shortest,STALLED
CASE_079,S4_SAFETY_RICH_NAVEEN12,-11.0,2026-03-01 01:39:22,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.0,0.0,1.0,228.75,5274.25,,56.0,0.0,,,5.0,False,22.44041959291683,,20.40940741958783,,reconstructed_shortest,PROGRESS
CASE_079,S4_SAFETY_RICH_NAVEEN12,-10.0,2026-03-01 01:39:23,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.0002127119999999,2.1271199999999997e-05,1.0,256.0,5923.0,,56.0,0.25,,,5.0,False,22.442025734685156,,20.411153473875043,,reconstructed_shortest,PROGRESS
CASE_079,S4_SAFETY_RICH_NAVEEN12,-9.0,2026-03-01 01:39:24,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.0004254219999999,6.38134e-05,1.0,270.3333333333333,6266.0,,56.0,0.5,,,5.0,False,22.443363912086134,,20.413367579853883,,reconstructed_shortest,PROGRESS
CASE_079,S4_SAFETY_RICH_NAVEEN12,-8.0,2026-03-01 01:39:25,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.000425424,0.0001063558,1.0,270.90909090909093,6279.454545454545,,56.0,0.5,,,5.0,False,22.464498285890816,,20.427054407645173,,reconstructed_shortest,PROGRESS
CASE_079,S4_SAFETY_RICH_NAVEEN12,-7.0,2026-03-01 01:39:26,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.000425424,0.0001488981999999,1.0,271.45454545454544,6289.272727272727,,56.0,0.5,,,5.0,False,22.48656697081697,,20.44453715066835,,reconstructed_shortest,PROGRESS
CASE_079,S4_SAFETY_RICH_NAVEEN12,-6.0,2026-03-01 01:39:27,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.000425424,0.0001914406,1.0,268.3636363636364,6221.636363636364,,56.0,0.5,,,5.0,False,22.441155876710496,-0.0007362837936675,20.411152329699625,-0.0017449101117961,reconstructed_shortest,STALLED
CASE_079,S4_SAFETY_RICH_NAVEEN12,-5.0,2026-03-01 01:39:28,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.000425424,0.0002339829999999,1.0,269.3636363636364,6252.727272727273,,55.0,0.5,,,5.0,False,22.44098276129341,0.0010429733917476,20.392452584519283,0.0187008893557596,reconstructed_shortest,STALLED
CASE_079,S4_SAFETY_RICH_NAVEEN12,-4.0,2026-03-01 01:39:29,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.000425424,0.0002765254,1.0,269.4166666666667,6252.416666666667,,56.0,0.5,,,5.0,False,22.438935747630048,0.0044281644560868,20.39356882758505,0.0197987522688336,reconstructed_shortest,STALLED
CASE_079,S4_SAFETY_RICH_NAVEEN12,-3.0,2026-03-01 01:39:30,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.000425424,0.0003190678,1.0,270.3333333333333,6266.75,,56.0,0.5,,,5.0,False,22.43317292161191,0.0313253642789064,20.392766725347443,0.0342876822977302,reconstructed_shortest,PROGRESS
CASE_079,S4_SAFETY_RICH_NAVEEN12,-2.0,2026-03-01 01:39:31,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.0004254239999999,0.0003616102,1.0,268.5,6223.5,,56.0,0.5,,,5.0,False,22.431808626115423,0.0547583447015433,20.39353524896446,0.0510019017038878,reconstructed_shortest,PROGRESS
CASE_079,S4_SAFETY_RICH_NAVEEN12,-1.0,2026-03-01 01:39:32,S4_SAFETY_RICH_NAVEEN12_L59,1.0,1,0,1,1,0,0,0.0004254229090909,0.000404152490909,1.0,267.09090909090907,6185.727272727273,,56.0,0.2272727272727266,,,5.0,False,22.43418656462782,0.0069693120826777,20.39472670958327,0.0164256201163546,reconstructed_shortest,STALLED
